Date,January,February,March,April,May,June,July,August,September,October,November,December,Year
5,328790.0,240836.0,239033.0,372955.0,381228.0,384264.0,395351.0,329887.0,427720.0,419560.0,233159.0,419166.0,2023
6,363668.0,394311.0,307860.0,0.0,294078.0,384914.0,388414.0,247938.0,434056.0,425096.0,414892.0,444838.0,2023
7,287207.0,400821.0,331850.0,0.0,217889.0,390157.0,395319.0,421613.0,425428.0,331152.0,404988.0,444900.0,2023
8,221974.0,403128.0,349090.0,0.0,375524.0,381204.0,307483.0,421398.0,429249.0,242604.0,429884.0,320796.0,2023
9,368927.0,386697.0,351798.0,0.0,378878.0,391446.0,229068.0,420445.0,331751.0,413364.0,420733.0,341515.0,2023
10,380797.0,402463.0,375420.0,209147.0,386933.0,299893.0,391361.0,420987.0,243202.0,426472.0,436519.0,275655.0,2023
11,387988.0,314031.0,300949.0,392375.0,378764.0,200029.0,396686.0,428623.0,419348.0,429241.0,341200.0,426477.0,2023
12,373845.0,240476.0,229230.0,370040.0,389205.0,227901.0,395454.0,329803.0,419069.0,417275.0,248607.0,435652.0,2023
13,388623.0,394132.0,391582.0,371752.0,302421.0,404526.0,364466.0,244809.0,422902.0,429658.0,415785.0,434251.0,2023
14,303858.0,408259.0,391476.0,382532.0,219698.0,394468.0,390040.0,412424.0,419466.0,344089.0,424986.0,421596.0,2023
15,227407.0,406396.0,403242.0,303293.0,380368.0,366925.0,304604.0,434696.0,431198.0,259727.0,433461.0,432158.0,2023
16,383737.0,397746.0,397221.0,230227.0,383986.0,397418.0,219170.0,436388.0,340735.0,387908.0,428314.0,369800.0,2023
17,388094.0,408095.0,404430.0,391021.0,392760.0,316630.0,401401.0,426037.0,250209.0,421055.0,440227.0,287730.0,2023
18,391120.0,319815.0,316376.0,393621.0,381846.0,225316.0,412608.0,436178.0,418827.0,428634.0,350012.0,425802.0,2023
19,382510.0,232345.0,238217.0,397402.0,386872.0,385596.0,409416.0,336539.0,421799.0,411584.0,257191.0,423230.0,2023
20,396345.0,395608.0,390845.0,410554.0,308073.0,390026.0,402355.0,255167.0,424916.0,426177.0,394128.0,429690.0,2023
21,304282.0,396963.0,398318.0,265270.0,227056.0,393772.0,414916.0,256336.0,417501.0,328763.0,410450.0,419418.0,2023
22,228359.0,399788.0,399763.0,271056.0,381253.0,388693.0,321546.0,450298.0,419412.0,247483.0,413202.0,419320.0,2023
23,389970.0,389910.0,386539.0,216992.0,386740.0,396353.0,235724.0,435569.0,311838.0,412145.0,410545.0,325394.0,2023
24,389413.0,304805.0,398247.0,383049.0,384869.0,315276.0,330483.0,429531.0,243141.0,423608.0,421435.0,211038.0,2023
25,393621.0,282843.0,310992.0,386820.0,379678.0,231181.0,401122.0,389528.0,410884.0,430764.0,345514.0,219731.0,2023
26,386930.0,225570.0,238522.0,389860.0,372934.0,386915.0,375873.0,323170.0,428702.0,426299.0,255822.0,263213.0,2023
27,394716.0,398981.0,380406.0,381100.0,281840.0,404665.0,368837.0,236411.0,424007.0,445904.0,261467.0,380846.0,2023
28,306610.0,404892.0,392517.0,395655.0,213198.0,255362.0,397173.0,247264.0,423939.0,343231.0,446444.0,358093.0,2023
29,231170.0,0.0,390715.0,307409.0,375314.0,390072.0,298591.0,435339.0,433719.0,245032.0,432915.0,359972.0,2023
30,388880.0,0.0,385765.0,221951.0,379930.0,399360.0,220828.0,419073.0,348614.0,223793.0,427153.0,254007.0,2023
31,395167.0,0.0,398339.0,0.0,386136.0,0.0,394278.0,379052.0,0.0,335803.0,0.0,166402.0,2023
1,174890.0,423216.0,432543.0,397159.0,255234.0,320694.0,411601.0,426440.0,242545.0,441536.0,217300.0,264435.0,2024
2,330672.0,429978.0,326947.0,414035.0,414610.0,240947.0,403706.0,426862.0,259645.0,447438.0,220352.0,431222.0,2024
3,397398.0,328082.0,247440.0,415558.0,411310.0,417022.0,426443.0,326344.0,326898.0,436874.0,232513.0,448188.0,2024
4,387950.0,242856.0,422885.0,407794.0,306389.0,420739.0,413568.0,239869.0,381775.0,442695.0,429356.0,448082.0,2024
5,402214.0,425995.0,428432.0,414604.0,224842.0,422268.0,410329.0,419248.0,369486.0,333650.0,443986.0,442102.0,2024
6,309516.0,434012.0,433960.0,305560.0,407881.0,417556.0,315930.0,426367.0,418548.0,238388.0,448442.0,456608.0,2024
7,237810.0,441093.0,421707.0,216558.0,412500.0,418902.0,238879.0,430140.0,327435.0,423949.0,435639.0,366349.0,2024
8,413956.0,447229.0,434169.0,398642.0,418016.0,321593.0,416869.0,421956.0,241511.0,447122.0,445749.0,279704.0,2024
9,413520.0,288611.0,323961.0,245225.0,409041.0,234457.0,419811.0,427966.0,436957.0,444107.0,344343.0,437439.0,2024
10,430033.0,272437.0,237983.0,240603.0,413497.0,423988.0,426423.0,322117.0,448032.0,436237.0,252616.0,455241.0,2024
11,422982.0,239253.0,419562.0,432622.0,317752.0,442393.0,418694.0,245555.0,450814.0,446147.0,404667.0,460675.0,2024
12,427727.0,428798.0,429607.0,423277.0,230941.0,279276.0,421856.0,427632.0,441342.0,336311.0,445635.0,449738.0,2024
13,326178.0,436878.0,430430.0,314085.0,405858.0,428714.0,322206.0,434989.0,435420.0,243783.0,445417.0,449721.0,2024
14,238470.0,446149.0,423802.0,226823.0,409564.0,426469.0,242416.0,433178.0,342928.0,422520.0,440089.0,382552.0,2024
15,427779.0,430944.0,436748.0,405082.0,424247.0,330510.0,421657.0,434558.0,250540.0,436041.0,452355.0,302154.0,2024
16,430065.0,435873.0,338323.0,418337.0,415340.0,238478.0,428573.0,439160.0,431793.0,458356.0,354425.0,445931.0,2024
17,433564.0,335949.0,250390.0,427297.0,422090.0,246606.0,430159.0,334765.0,442780.0,444670.0,207617.0,448906.0,2024
18,425246.0,248826.0,423511.0,422151.0,321921.0,448911.0,414535.0,244718.0,449870.0,449514.0,401236.0,446423.0,2024
19,429713.0,423659.0,428752.0,423812.0,234605.0,436765.0,421342.0,404125.0,432888.0,343731.0,456079.0,436832.0,2024
20,328053.0,433201.0,433835.0,313272.0,414319.0,425889.0,322283.0,432340.0,443416.0,250691.0,453400.0,469930.0,2024
21,238351.0,431843.0,424733.0,227049.0,418764.0,429186.0,236275.0,423894.0,334249.0,428703.0,444844.0,351388.0,2024
22,421196.0,422773.0,426501.0,412073.0,418982.0,354275.0,387848.0,444328.0,241913.0,443072.0,452412.0,271775.0,2024
23,432037.0,428790.0,318853.0,416496.0,409046.0,239602.0,371898.0,287252.0,418274.0,339701.0,355679.0,386893.0,2024
24,439479.0,325052.0,232320.0,411305.0,412138.0,404295.0,174791.0,304423.0,427668.0,305556.0,260778.0,219705.0,2024
25,430079.0,236752.0,398159.0,400438.0,315760.0,429696.0,262229.0,234452.0,445216.0,300810.0,434037.0,198598.0,2024
26,434212.0,421068.0,397906.0,407638.0,192552.0,428716.0,400629.0,242531.0,437345.0,315975.0,449471.0,351409.0,2024
27,326665.0,426131.0,381082.0,309445.0,393213.0,420909.0,315997.0,447647.0,443733.0,239013.0,451765.0,366796.0,2024
28,243652.0,432587.0,0.0,221033.0,411293.0,423703.0,227703.0,388166.0,341654.0,439159.0,445027.0,277466.0,2024
29,424442.0,426853.0,0.0,394841.0,408910.0,329428.0,414410.0,432631.0,244930.0,440447.0,459627.0,229673.0,2024
30,436869.0,0.0,0.0,418854.0,399897.0,250158.0,425178.0,440206.0,429494.0,445602.0,316222.0,220778.0,2024
31,432265.0,0.0,0.0,0.0,409861.0,0.0,431562.0,339660.0,0.0,408447.0,0.0,168284.0,2024
1,170732.0,328125.0,327248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2,327355.0,243217.0,241431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
3,360437.0,438748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
4,274487.0,443245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
5,230464.0,449925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
6,422713.0,434285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
7,430728.0,442364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
8,437166.0,325816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
9,420089.0,233202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
10,431640.0,437025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
11,315484.0,449179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
12,234718.0,451020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
13,412129.0,440399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
14,445470.0,451727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
15,450488.0,342018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
16,444518.0,252215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
17,449191.0,436090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
18,332503.0,430990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
19,240719.0,447975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
20,435818.0,440535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
21,443490.0,441886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
22,447341.0,328866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
23,440087.0,236860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
24,436243.0,428382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
25,325280.0,421408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
26,235496.0,448664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
27,433980.0,435284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
28,455919.0,442730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
29,272666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
30,443303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
31,448998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
